label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
1,-0.1115147844,0.1498958766,0.0346760117,-0.0540059656,-0.048003871,-0.006917052,-0.0611627214,-0.0652676374,0.1675258875,-0.0266026482,0.1440510303,0.0190555472,-0.1695534885,-0.0228198245,-0.0586587079,0.1116962135,-0.1258696765,-0.1136160791,-0.1580545455,-0.098557815,0.1249925494,0.0618091077,0.0185373388,0.0151273385,-0.2206223756,-0.2022125572,-0.0805116147,-0.1473914087,-0.0765767023,-0.1624717563,-0.0087097446,-0.0726459101,-0.232363075,-0.0625254884,-0.0275024213,0.0074538817,-0.0580300093,-0.0234916806,0.1226673648,0.0348181576,-0.1571366191,0.0367881656,0.0906762332,0.2426104099,0.246741727,0.0124745648,-0.0523345061,-0.0462434664,0.0820043981,-0.2619146109,0.0829051211,0.1215926409,0.0532039553,0.124614805,0.1543015242,-0.0953172222,0.0357980542,0.1138156801,-0.1207067817,0.0746148229,0.0616083518,-0.0430156514,-0.0481557921,-0.0204438306,0.1497783959,0.0854138136,-0.0913758054,-0.0651944503,0.1194779873,-0.093024902,-0.0462390333,0.0564723387,-0.0829523653,-0.2011733055,-0.3178435862,0.0548736118,0.4191914797,0.1543436497,-0.2090698928,0.0110096633,-0.1108038798,0.0177300274,0.0538281612,-0.063543655,-0.1047270149,0.0399248637,-0.105963476,0.0915258303,0.2022421211,-0.0043359129,-0.0172776151,0.236831978,0.0068498738,-0.0534312315,0.0658919811,0.079900004,-0.0953606889,-0.0746818781,-0.1750799119,-0.0170152672,0.0405077673,-0.1197590083,-0.0622415543,0.1102862507,-0.1580719203,0.0865272135,0.0665007755,-0.0694979131,-0.1262251139,0.0520542264,-0.1774528325,-0.0138854347,0.1485954523,-0.18543908,0.1807254702,0.1602720171,-0.004219465,0.0943691432,0.0817455128,0.0471732952,-0.0664296374,-0.0077970214,-0.0965608433,-0.0840820819,0.0574592128,0.0531987622,0.0595010817,0.0692548901
1,-0.0929268971,0.1970410496,0.0430419147,-0.0075795837,-0.0363556147,0.0299994182,-0.0452457033,-0.1322587132,0.1549186707,-0.0774573535,0.1228521168,0.0259702187,-0.1862536818,-0.0595647059,-0.0340722911,0.1306609511,-0.0640230253,-0.175462842,-0.1777529269,-0.1056561619,0.0701112598,0.0225632731,0.0268501118,0.0035172254,-0.2303063869,-0.2257548422,-0.1186411381,-0.0871505886,-0.0223104022,-0.11348214,-0.0370130874,-0.0470726117,-0.2581748664,-0.0900755674,-0.002737809,0.0161072481,-0.0240893215,-0.0260665081,0.1368151903,0.0353939049,-0.1488711238,0.0413450003,0.0808360726,0.2291039526,0.2330195159,-0.0043908656,0.0061240243,-0.0294413902,0.0684820563,-0.2703606486,0.0720617548,0.1186062694,0.067018427,0.1622906923,0.1198338643,-0.1015290394,0.0267546996,0.1177699268,-0.0918691903,0.0364702046,0.0372674838,-0.0585893393,-0.0468344614,0.01645975,0.1345564723,0.1029498428,-0.0711848363,-0.0846564844,0.1040339544,-0.109827444,0.0136584993,0.0558487773,-0.0834186077,-0.1504014134,-0.3325285017,0.0771765336,0.4682889581,0.2012940794,-0.1864970177,0.0075507984,-0.1200566441,0.0484918654,0.0557913221,-0.056242235,-0.0934005901,0.0211926252,-0.0713063553,0.1156051159,0.2072000206,0.0066887476,-0.0507330596,0.2023321986,0.0172371939,0.0011976957,0.0494737513,0.0988091901,-0.0823207796,-0.1025174186,-0.1217268705,0.008436989,-0.0018775221,-0.0363493375,-0.0239388905,0.1195862815,-0.134805277,0.1100390032,0.0400016606,-0.0482272431,-0.117001988,0.077884756,-0.1237722263,-0.0167856999,0.0904669091,-0.2107095569,0.14855434,0.1815665215,-0.122615993,0.0934012011,0.0779260546,0.058201693,-0.0363439918,-0.00322707,-0.0464756712,-0.1306980699,0.0704604536,0.0340106934,0.0621434823,0.0293231197
1,-0.0776244849,0.1950200647,0.0592992716,-0.0076873414,-0.070080705,0.042887982,-0.0657139421,-0.1263144612,0.1292412579,-0.0776635557,0.1279728264,0.0156278647,-0.2145680785,-0.0727056786,-0.0369837098,0.1606766433,-0.066807434,-0.1862962395,-0.1566254199,-0.1035930812,0.0776819289,0.0369418338,-0.0028459243,-0.0084118545,-0.2165239304,-0.2392836511,-0.1098415405,-0.0839998126,-0.0402311683,-0.1286542416,-0.0410707891,-0.0488235503,-0.2430919707,-0.073044531,0.0123485141,-0.0048240796,-0.0028773095,-0.0183956809,0.1411617398,0.0304538347,-0.1616401672,0.0452713631,0.0996569693,0.2203314006,0.2268512249,0.001650583,0.0071151163,-0.0359293744,0.0675471276,-0.2556510866,0.077211082,0.1206597611,0.0618276857,0.1398903877,0.1166047752,-0.1180950254,0.0097938888,0.1198502332,-0.0964341387,0.0361274071,0.0522532873,-0.0619320795,-0.0464049764,0.0193152651,0.1366128922,0.0932707787,-0.0608882345,-0.1141376197,0.0899328589,-0.1271443069,-0.0079059666,0.0304499716,-0.0873694271,-0.1247423589,-0.3521504402,0.0511953868,0.4538175166,0.1843387783,-0.2225265205,0.0092048161,-0.089663282,0.0435903147,0.093721047,-0.0595032237,-0.0873468369,0.0226599723,-0.0829446986,0.1008171588,0.2210140377,0.006279368,-0.0301148444,0.207466647,0.0195363164,0.0032281494,0.0629380494,0.0826473683,-0.0788836181,-0.1129102856,-0.1265417933,-0.003832493,-0.0221325867,-0.0330196917,-0.0165280066,0.1304654181,-0.1397361457,0.0986727849,0.0290336944,-0.0398819074,-0.1420942843,0.077327013,-0.1321867406,-0.015303798,0.1048397496,-0.1811509877,0.1440423876,0.1695330292,-0.1157780066,0.0757171214,0.095396705,0.0543078892,-0.0506487042,-0.0163600892,-0.0580976456,-0.1203397363,0.0747907534,0.0126118222,0.0875223279,0.0305233058
1,-0.0327491947,0.1966958642,0.0545735136,-0.0134010427,-0.0612901784,0.0147537189,-0.0598508269,-0.115632467,0.1090864241,-0.0389893092,0.1184467152,-0.0278580077,-0.2237385809,-0.0805564076,-0.0247727782,0.1269128323,-0.0777637511,-0.1736586392,-0.1812567711,-0.1043727845,0.0632983968,0.0312094539,0.0222401097,-0.0059085973,-0.2432664037,-0.2676064968,-0.1091461927,-0.1072034612,-0.0549489856,-0.1124290824,-0.0308708996,-0.0216647182,-0.2609815598,-0.0817194581,0.0054173097,-0.0278575867,0.0042016432,-0.0260818712,0.1394669563,0.04376816,-0.1532038897,0.0639896765,0.0819246471,0.2533791065,0.2365023941,0.0386818014,0.0050718021,-0.0249225777,0.0931123942,-0.2560409307,0.1241673678,0.1195531189,0.0451697782,0.1354584694,0.1117387787,-0.0896156877,0.0339264087,0.1150679961,-0.1530768424,0.0343570225,0.070390895,-0.063092716,-0.0600683391,-0.0149563132,0.1799330115,0.1163368076,-0.0705911219,-0.0892874748,0.0730465427,-0.1397930682,0.0014195424,0.0195751972,-0.0938318223,-0.1019953042,-0.3753026426,0.0871852413,0.4671829343,0.1796014011,-0.2185905725,0.0054684691,-0.0943334773,0.056769371,0.1180052981,-0.052016288,-0.108641535,0.0254276097,-0.0679729357,0.1067701504,0.2192988396,-0.0070151798,-0.0656569377,0.231199652,0.0061741993,-0.0109825348,0.0711799115,0.047451064,-0.0769187659,-0.104648754,-0.1051778421,0.0411573648,0.01548493,-0.0454096608,-0.0284592621,0.1104124784,-0.1361096352,0.0821550936,0.0335718691,-0.0372275561,-0.1013720855,0.0543366745,-0.1505574882,-0.0610347688,0.1026733965,-0.2358990908,0.148226589,0.1386827081,-0.0950530916,0.0810400248,0.07056465,0.0666217059,-0.0532585084,0.0046313629,-0.0575688779,-0.1124730557,0.1314224452,0.0452321395,0.1017152667,0.0349785909
1,-0.0190808028,0.2131401747,0.0475968048,-0.0033056736,-0.0212615915,-0.0057235896,-0.0719472095,-0.143862918,0.114368923,-0.0460784733,0.1069176793,-0.0658691078,-0.2318906337,-0.0713599622,-0.0158817116,0.1369646788,-0.1296657622,-0.1778411865,-0.1932714134,-0.0897662565,0.0391833149,0.0187605768,0.03944261,0.0090921111,-0.2400326431,-0.266061008,-0.1221672297,-0.104503125,-0.0314233378,-0.1131412163,-0.0644442439,-0.0331165418,-0.2688713372,-0.1108225435,-0.0048935153,0.0028205514,-0.0127032259,-0.0264868885,0.1369099915,0.0528293326,-0.1415407509,0.0770030394,0.0788448602,0.2581394017,0.2236863226,0.0805658922,-0.0053805886,-0.0187757015,0.055383794,-0.2564852238,0.1131313816,0.1373992264,0.0743208081,0.1580330879,0.1068590283,-0.105170764,0.0278785434,0.1069335043,-0.1507692039,0.0594204292,0.0789487883,-0.0474955216,-0.0270082615,-0.0015239166,0.2083240151,0.1113750488,-0.086572215,-0.0427033603,0.0718975812,-0.1308724582,0.0001676865,0.0031004464,-0.0631748736,-0.1262548864,-0.36116153,0.0627339408,0.4337467551,0.179477945,-0.2203862369,0.0111069977,-0.0975656733,0.0307733808,0.1001007631,-0.0288402978,-0.1111516505,0.0629757345,-0.0628914237,0.1034405082,0.1962318867,-0.0126323821,-0.0474964902,0.2473753989,-0.0047533475,-0.0019939148,0.0674702525,0.0409884155,-0.0787525475,-0.1027723327,-0.105037868,0.0341075361,0.0380453467,-0.0469675884,-0.0370516405,0.0836500227,-0.1128670499,0.0797374472,0.0556773171,-0.0397927016,-0.0873750597,0.0795295089,-0.1532801092,-0.0837152451,0.1279556155,-0.2714493275,0.1525313705,0.1779038161,-0.1320925504,0.0766820461,0.0686977357,0.0883636922,-0.0385984667,0.0148471557,-0.0549809411,-0.1296630502,0.1281584799,0.0462493077,0.1070906073,0.0538084432
1,-0.0086997179,0.1996043324,0.0198398791,0.0022531152,-0.0298644602,-0.0396255367,-0.0846662372,-0.1462523937,0.1521838158,-0.0376186408,0.1397106051,-0.0400833413,-0.2602466047,-0.0284489952,-0.0388355143,0.1103232428,-0.1195484251,-0.1285823882,-0.1842701435,-0.0955815315,0.0671419427,0.0095222071,0.0861088261,0.0351039097,-0.217498228,-0.2163442373,-0.0773090869,-0.1148722991,-0.0410477519,-0.1325518489,-0.0522788987,-0.0625123829,-0.2613995075,-0.1188037843,-0.0525410622,-0.0414526202,-0.031958729,-0.0307707898,0.173316583,0.0554607064,-0.1580055207,0.0493950583,0.0563885681,0.2249026895,0.2382680774,0.059766598,-0.0125454562,-0.0432645157,0.0650116056,-0.287533164,0.1066637039,0.1303072572,0.0981317237,0.1093232483,0.0844528973,-0.1425536871,-0.0220155232,0.0926930159,-0.149369359,0.0848034024,0.1080115139,-0.011731023,-0.0359646454,-0.0372504219,0.1851558536,0.125949651,-0.1005758941,-0.010758237,0.0704514906,-0.1408625245,0.0064683165,0.0403517969,-0.0565592423,-0.1861064136,-0.3251529336,0.0437954515,0.4034435451,0.183888495,-0.1848299205,-0.0331985652,-0.1186124831,0.025779834,0.0374561921,-0.0616631135,-0.1034169793,0.0610621572,-0.0714945272,0.100826703,0.172287792,-0.0318029113,-0.0504966602,0.2769813836,-0.0041784383,0.0044687376,0.0461813956,0.0738882646,-0.1154219806,-0.0841433704,-0.1314705312,0.0411353856,0.010911217,-0.0689099282,-0.0020528138,0.0463057794,-0.093376413,0.0747433826,0.0424110591,-0.0458400324,-0.0842830837,0.0873413011,-0.1645570546,-0.0929895639,0.1492017359,-0.2063227445,0.1586060524,0.1467676461,-0.0641908944,0.0879641399,0.0650506467,0.0977321193,-0.0410319231,0.0256342031,-0.0510713123,-0.1107006595,0.077746816,0.0347769856,0.12112391,0.0653611273
1,-0.0331798494,0.2279466838,0.0270129927,-0.0233413279,-0.0249222256,-0.0254171472,-0.0911185592,-0.14974913,0.1383110881,-0.0187800433,0.1491376311,-0.0193588659,-0.2583198249,-0.042144563,-0.0589424148,0.098916918,-0.1254310161,-0.13141644,-0.173104167,-0.1044479012,0.085393101,0.0411348566,0.0534564182,0.0453346968,-0.2052939832,-0.2204813361,-0.0781717375,-0.1204240918,-0.0763577223,-0.1220889986,-0.0415855497,-0.0608072504,-0.2237397432,-0.0961498916,-0.0572844632,-0.0056348909,-0.0479913764,-0.0566743389,0.1822075397,0.0603160262,-0.1538744867,0.0375388078,0.0595947094,0.2594515085,0.2516693771,0.0187170263,-0.0199072435,-0.0286088604,0.08335834,-0.2847604752,0.1130282804,0.1823903918,0.1107434854,0.1455133855,0.0873070732,-0.121416077,-0.0048972182,0.0855078995,-0.1427690238,0.0380752161,0.0793058798,-0.0480761081,-0.0126467096,-0.0492515936,0.1824924648,0.1449600756,-0.10709472,-0.0137016345,0.07608255,-0.1360821575,-0.0568564348,0.0082100667,-0.0932274908,-0.1813978702,-0.341801703,0.0747865587,0.4117227793,0.1976204962,-0.2060867697,-0.0143945292,-0.1359080225,0.0082796477,0.0572575927,-0.0253269318,-0.0848379135,0.052101396,-0.0750220269,0.0922506973,0.1764128506,-0.0436320305,-0.0750032589,0.2759115696,0.0106408037,0.017654391,0.071107775,0.0838673264,-0.088338837,-0.0552628636,-0.1206442267,0.0727705881,0.0184997991,-0.0792827532,-0.0084506124,0.0588707663,-0.0986960232,0.0837054029,0.0813616738,-0.0294259004,-0.0738753304,0.0651051924,-0.171192646,-0.1042914316,0.1627993286,-0.2083439231,0.1769100428,0.1393969059,-0.0696543157,0.1165446043,0.0850948393,0.1128064841,-0.0388526283,-0.0099457167,-0.0514119789,-0.1098427996,0.0864079595,0.0813380703,0.0914305001,0.0844580084
1,-0.0063613281,0.2083377242,0.0102581196,-0.0033152141,-0.0131267868,-0.0190888904,-0.0871445388,-0.1776373535,0.1433406025,-0.0111911669,0.1573265642,-0.0186663121,-0.2600997388,-0.0409053713,-0.0307841487,0.1036579087,-0.1293434352,-0.1412502527,-0.1782729924,-0.1108176857,0.0658700168,0.034767054,0.0320484675,0.0441315062,-0.2114818692,-0.2338482141,-0.0486987308,-0.1269989908,-0.05870419,-0.0807178169,-0.0571048185,-0.0286834016,-0.21185036,-0.0935703367,-0.0223595835,-0.0049828556,-0.0260114409,-0.0467707664,0.2124414891,0.0600331761,-0.1564648002,0.0892646238,0.0701492801,0.2486031801,0.2420836687,-0.0031246599,-0.0017371699,-0.0261060502,0.1130407155,-0.2740505934,0.105889976,0.1716822982,0.1481775045,0.124989897,0.093903631,-0.1555099934,-0.0165157244,0.0759067163,-0.1720799804,0.0582159646,0.0930002555,-0.0519832298,-0.0045508761,-0.0391953476,0.1755840927,0.1302429587,-0.0975906849,-0.02183659,0.0547005199,-0.1352701932,-0.0362581462,0.0080525912,-0.1046174541,-0.175511837,-0.3576066792,0.0813583732,0.4133467376,0.1881259382,-0.2262832224,-0.0059408657,-0.1137843207,0.0030231532,0.0709380656,-0.045728147,-0.0834743977,0.0304570086,-0.0797169879,0.0674304962,0.1933074594,-0.0130308028,-0.0715120509,0.2875224948,0.012241561,0.0153209418,0.0643947572,0.0723515674,-0.1020274907,-0.0880732536,-0.1151022688,0.0571991578,-0.0184444357,-0.0796522051,0.0201806799,0.0630406141,-0.1304649413,0.0682336986,0.0486578606,-0.0168463942,-0.0659856349,0.0972474292,-0.1575580239,-0.110227704,0.1568633318,-0.218847692,0.1521775424,0.1290822923,-0.0433604009,0.1026982516,0.0616145618,0.0820269436,-0.0499480367,0.027077917,-0.0598769523,-0.1096296459,0.0738180578,0.071384728,0.0951849446,0.0961869583
1,-0.0991166234,0.1588018239,0.0658294857,0.0134300701,-0.0389723815,-0.0173447318,-0.0373663828,0.0013606325,0.1796876788,-0.0112457881,0.1604162753,0.0084904544,-0.2089532465,-0.0161702223,-0.0565314777,0.1152101681,-0.1056572273,-0.0991482213,-0.1345152706,-0.077056095,0.1246579587,0.1275637448,-0.0110277571,0.0318940729,-0.2185538411,-0.2274273932,-0.0693956017,-0.1776580215,-0.1035381556,-0.1884306818,0.0176382791,-0.0028663548,-0.1755046397,-0.0465585291,-0.0238385741,0.0072134314,-0.0535332374,0.0224522948,0.1340028197,0.0593902208,-0.1622945666,0.0356526673,0.0459443592,0.3036997616,0.19393076,0.0176645312,-0.034457013,-0.0365430601,0.0735864937,-0.2628567517,0.0418465659,0.1620271802,0.0681634247,0.1376006156,0.1259982139,-0.1108804867,0.0503214486,0.1022566557,-0.1887874901,0.0744773299,0.0542846285,-0.066808708,-0.0397236571,0.0272707194,0.1284174025,0.0407174528,-0.0895929486,-0.0720525831,0.0985089689,-0.1335944384,-0.0338519178,0.1265817881,-0.1061719209,-0.2183318287,-0.3078230619,0.0784785226,0.4378142357,0.121713683,-0.1725492328,0.0171877258,-0.0829459503,-0.0018647127,0.0317226388,-0.0365083069,-0.1075694337,0.0073374808,-0.1214693859,0.1213140935,0.1563071311,-0.0043299254,0.0001583118,0.2056124955,0.0236600861,-0.0486018583,0.0438930467,0.0724436343,-0.0765304863,-0.0546015054,-0.1065296978,0.011235252,0.0269196071,-0.1164537966,-0.0681784451,0.0803630427,-0.1525566876,0.1220651567,0.0530288443,-0.0821957663,-0.1282961369,0.0547569916,-0.1574722528,0.0027321763,0.1709899157,-0.2046882808,0.1689647883,0.1440277547,-0.0294703543,0.098556146,0.0154258953,0.0623148791,-0.1097117886,-0.0333838202,-0.1280628443,-0.0809254274,0.0703447014,0.0342809297,0.0401287675,0.01347127
1,-0.1292263418,0.1310971975,0.035619624,0.0275636632,-0.0120014586,-0.0161172338,-0.029461056,-0.0053205118,0.181016326,-0.0220929012,0.1958885044,0.0007959139,-0.1770109534,-0.0462418832,-0.0235918872,0.0828218758,-0.1294593066,-0.0881424919,-0.1291780919,-0.0851012915,0.1051815674,0.1202078387,0.0066538118,0.0317367651,-0.1678237617,-0.2198058665,-0.0683337376,-0.212386176,-0.004732186,-0.1824400872,0.0036487821,-0.0269551389,-0.1746905744,-0.0643339381,-0.0446706451,-0.0007965087,-0.0053737718,0.0030875765,0.1576769054,0.0241887812,-0.1351742595,0.0256115962,0.0041058213,0.3121079803,0.1715551168,0.0227789301,-0.0467761494,-0.0567669608,0.0922869444,-0.2404791415,0.0449790768,0.1758580059,0.0446181856,0.1002394781,0.1272445619,-0.0956350267,0.0233248677,0.0668287203,-0.1634199917,0.0766284615,0.0676644072,0.007236138,-0.0054696705,-0.0363232195,0.1463095397,0.0183932707,-0.0892360136,-0.0664889738,0.0721802264,-0.1194012985,-0.0230521522,0.1368091404,-0.1157273427,-0.2156313956,-0.2735951543,0.0862440243,0.4004593492,0.1296917051,-0.1497891098,0.0385582447,-0.1196679622,-0.0418899059,0.0534395613,-0.0248435363,-0.0671980083,0.0197210088,-0.118423745,0.117489621,0.1572540998,-0.0149992071,0.0164047163,0.2038945556,-0.0076677985,-0.0529778861,0.0153614674,0.0820069239,-0.0856234729,-0.0395865403,-0.0952344239,0.0197026394,0.0564652681,-0.0799964368,-0.0424800068,0.0725371838,-0.1307463348,0.0948570147,0.0425264612,-0.0565973818,-0.0953173339,0.0200267769,-0.1370834708,0.0084588379,0.1697365046,-0.1950673163,0.1733927727,0.1134831831,-0.0202632379,0.1013856381,0.010644367,0.0775877535,-0.1200798526,-0.0234559625,-0.1452001333,-0.0729762539,0.054543566,0.0561825857,0.0266314261,0.0117268041
1,-0.1418443471,0.1473734677,0.0442114472,-0.0331333838,-0.0475085378,-0.0057949815,-0.0771252587,-0.0139673389,0.1511029154,-0.0274678487,0.1364846826,0.0197036881,-0.1925005019,-0.0210137255,-0.0371356606,0.0943548977,-0.1279613376,-0.0952660665,-0.1312665492,-0.1240126044,0.1261133999,0.1111677513,-0.0031629205,0.0131621398,-0.2061996311,-0.2119264305,-0.0752501935,-0.150845781,-0.0516158491,-0.151643917,0.0027328506,-0.0703266487,-0.2154193223,-0.0299756192,-0.0419919677,0.0176922046,-0.035176646,0.0247363541,0.1321187764,0.0107825436,-0.141125977,0.0201518834,0.0527613461,0.2648416758,0.1976114213,0.0299126338,-0.0522180125,-0.0073229405,0.0763397291,-0.2535663843,0.0929327458,0.1616519839,0.0432116427,0.1203968227,0.1303871125,-0.1278241575,0.0140299844,0.1359120011,-0.1237156317,0.0809940696,0.0322424173,-0.0536637008,-0.041425027,-0.010189807,0.1634985209,0.0513942353,-0.1103197485,-0.0774230212,0.0939086378,-0.1100911573,-0.017326979,0.0931518525,-0.097096093,-0.1941630095,-0.3303637207,0.0936153531,0.3942286074,0.1312378496,-0.2019599378,0.0165389962,-0.0883371681,0.0070141293,0.0634444505,-0.0384458229,-0.1101896018,0.048158329,-0.1294280738,0.1050536931,0.1604412049,-0.003474961,-0.0103902631,0.2285368592,0.0272163786,-0.0270403214,0.046515137,0.1018280983,-0.0914219469,-0.1147048548,-0.1284459531,0.0039115138,0.0606375001,-0.1121550128,-0.0831313506,0.1132587343,-0.1343888789,0.1169539467,0.0533165336,-0.0591655299,-0.1543312818,0.0497420803,-0.1441586018,-0.0237485245,0.1573012918,-0.1846094131,0.1599909812,0.1566549838,-0.0347101092,0.133754015,0.050269004,0.0604536645,-0.1005263329,-0.0144453384,-0.1130799949,-0.0845881999,0.0575143285,0.0452783629,0.0521076359,0.0630133599
1,-0.0791399777,0.2023826689,0.0413807929,-0.0044466704,-0.0460300632,0.037889652,-0.0787072033,-0.132617116,0.134499833,-0.0397742391,0.1380891353,0.0309324041,-0.2147235572,-0.0211075246,-0.0689614415,0.1302211881,-0.1078994721,-0.1193599999,-0.1765054017,-0.1017021015,0.1120877713,0.0816400126,0.0214128196,0.0181276128,-0.2043097317,-0.2077119052,-0.0686049089,-0.1163906455,-0.0779456794,-0.1235570088,-0.0308522582,-0.0967996418,-0.2422962487,-0.0364607945,-0.0358916596,-0.0324255154,-0.0157549623,-0.0071492754,0.1327355206,0.0205441024,-0.142991662,0.0378090665,0.095609799,0.2203532308,0.2290333658,0.0088734999,-0.0309712104,-0.0326134712,0.0751796663,-0.2562564313,0.0644852817,0.0996256769,0.060575407,0.1213580966,0.0916168839,-0.1538263857,0.000535124,0.1279664934,-0.1269312054,0.0804404542,0.046892602,-0.0768053085,-0.0359348245,0.0380004346,0.1769622266,0.103880167,-0.0996403545,-0.0717490986,0.0795519799,-0.1152723059,0.0049210228,0.0186932199,-0.084569633,-0.183531031,-0.3497468829,0.0662446469,0.4580658078,0.1454860866,-0.2277322412,-0.0135503635,-0.0983219966,0.0418226197,0.1040496677,-0.0568192378,-0.0971294194,0.0174844973,-0.1253747791,0.1128804833,0.2106901258,-0.0074286303,-0.0344224274,0.2633218467,0.0110047385,-0.0174373537,0.0496865064,0.106818907,-0.099539347,-0.0792965516,-0.1408998817,0.0444597229,-0.0213072766,-0.0602593832,-0.0187452175,0.1027606055,-0.1046874598,0.0687451288,0.0576947443,-0.0481104255,-0.1335627735,0.0588607416,-0.1831467748,-0.0560578927,0.1350267977,-0.1740764529,0.1661187857,0.1400072277,-0.045180589,0.1139464751,0.074160777,0.0644110665,-0.0440583229,0.0078526363,-0.0840270817,-0.077026777,0.0867131501,0.0145579372,0.0927416682,0.0621114448
1,-0.0464959145,0.2249891609,-0.0023848638,0.0246220827,-0.0248814523,0.0174123421,-0.0657307655,-0.1423286647,0.1256428957,-0.0114170033,0.1331739575,-0.0153692644,-0.2386307269,-0.0244021825,-0.02748717,0.1388944089,-0.126054436,-0.1062269509,-0.2001071423,-0.091700308,0.0623927489,0.070634827,0.0320678912,0.0286991894,-0.2083161622,-0.2021975219,-0.0649340525,-0.1429630071,-0.0380975604,-0.1050708145,-0.0414057523,-0.0813037604,-0.2295718789,-0.097775802,-0.0032018237,-0.0173210558,-0.0035608723,0.0024919435,0.1686451584,0.0259542055,-0.147887364,0.0540153682,0.0955964178,0.240766108,0.2057532966,0.0246708076,-0.0087242927,-0.0384612493,0.0697104931,-0.264652431,0.1240331382,0.0836266801,0.0793347731,0.1421120614,0.1120049655,-0.1645243913,-0.0342979655,0.1287205815,-0.1296605915,0.0968877152,0.0800673664,-0.0178889148,-0.0213464089,-0.0031954059,0.1710976809,0.0858576298,-0.0934763849,-0.0576532334,0.0737185255,-0.1240504831,-0.0057524424,0.0409123935,-0.0534485281,-0.1708429307,-0.3816634715,0.0781681687,0.4212579429,0.1671737432,-0.2179564387,-0.0340237767,-0.0888265744,-0.0021174774,0.085819833,-0.0605317429,-0.0578256622,0.0263339765,-0.0759104267,0.1002186388,0.2117980272,-0.0204028487,-0.0342363045,0.2712803483,-0.0040078275,-0.0291545987,0.029474169,0.1129693612,-0.0950721651,-0.0984463468,-0.1267338842,0.0390629731,0.0189802255,-0.0640767217,-0.0084728077,0.0975781605,-0.1328680962,0.0644693971,0.0503548384,-0.0469074808,-0.0984674469,0.0916226059,-0.1780876219,-0.0613154173,0.1839569062,-0.2019352615,0.1770012081,0.1487380713,-0.0840398967,0.0770393685,0.0511972904,0.071043849,-0.0310665667,0.0123291761,-0.0921302885,-0.1152419448,0.0910055488,0.0305950698,0.0725810528,0.0814223439
1,-0.0789068416,0.1611252576,0.0203230493,0.0319914594,-0.0497699901,-0.0073025646,-0.070223242,-0.1444916725,0.1723148972,-0.0270203203,0.1389222443,-0.0217844956,-0.2125337273,-0.0620968267,-0.0435739271,0.0883198977,-0.0804580972,-0.1668231934,-0.1365209222,-0.1096035987,0.1134990305,0.0124055911,0.0478196591,0.0155820139,-0.2478165179,-0.2565915287,-0.072882548,-0.1399918348,-0.0095971264,-0.162676841,-0.0542065874,-0.0090672048,-0.2467769384,-0.1231485531,-0.0280637369,0.0218812358,0.0104417494,-0.0089563355,0.1903488785,0.0253603477,-0.1594534665,0.0375068262,0.0646983385,0.2419300377,0.2026587874,0.0443589464,-0.0331628732,-0.0461517051,0.0813947096,-0.2472001612,0.1205333471,0.1464632303,0.1204903126,0.1073808968,0.1348487139,-0.1381862164,-0.0195745304,0.0378297083,-0.1568630636,0.0922228098,0.0466421768,-0.0229033902,-0.0107889492,-0.0455308594,0.1411471963,0.097636044,-0.0522170961,-0.0325545855,0.083562091,-0.134089902,-0.0127034932,0.0359049104,-0.0726710111,-0.1901270747,-0.3576308191,0.0497815125,0.4251355529,0.1786948889,-0.2398266941,0.0023981929,-0.0729887336,-0.0343035571,0.0684027895,-0.0371123068,-0.0842295438,0.0613412932,-0.0737735555,0.0903907418,0.1843039393,-0.0132403485,-0.0559031405,0.2446693182,-0.0054745413,0.024645716,0.0642438456,0.0970027894,-0.1188512892,-0.0654657111,-0.1308222264,0.0132394359,0.0271583349,-0.0544701144,0.006289091,0.0909515098,-0.1115987897,0.0489119217,0.0429709293,-0.0533134788,-0.1046920866,0.0949621573,-0.1763544679,-0.096065186,0.1377169341,-0.2110480964,0.1631297618,0.1587131917,-0.0906806439,0.1089865789,0.0664395392,0.0769215301,-0.0099246651,0.0366217196,-0.048634693,-0.1041301414,0.0652593151,0.0372793153,0.0558997691,0.0811075866
